"","x"
"1343","TNFSF4"
"1344","AL645568.1"
"1345","PRDX6"
"1346","KLHL20"
"1347","CENPL"
"1348","DARS2"
"1349","GAS5"
"1350","GAS5-AS1"
"1351","ZBTB37"
"1352","RC3H1"
"1353","RABGAP1L-DT"
"1354","RABGAP1L"
"1355","CACYBP"
"1356","MRPS14"
"1357","KIAA0040"
"1358","LINC02803"
"1359","COP1"
"1360","SEC16B"
"1361","RASAL2-AS1"
"1362","RASAL2"
"1363","RALGPS2"
"1364","ANGPTL1"
"1365","FAM20B"
"1366","TOR3A"
"1367","ABL2"
"1368","SOAT1"
"1369","TOR1AIP2"
"1370","AL353708.3"
"1371","TOR1AIP1"
"1372","CEP350"
"1373","QSOX1"
"1374","LHX4"
"1375","ACBD6"
"1376","XPR1"
"1377","KIAA1614"
"1378","AL162431.1"
"1379","KIAA1614-AS1"
"1380","STX6"
"1381","MR1"
"1382","IER5"
"1383","CACNA1E"
"1384","GLUL"
"1385","RNASEL"
"1386","RGS16"
"1387","NPL"
"1388","AL355999.1"
"1389","DHX9"
"1390","LAMC1"
"1391","LAMC2"
"1392","NMNAT2"
"1393","AL354953.1"
"1394","SMG7"
"1395","NCF2"
"1396","ARPC5"
"1397","RGL1"
"1398","COLGALT2"
"1399","TSEN15"
"1400","C1orf21"
"1401","EDEM3"
"1402","NIBAN1"
"1403","RNF2"
"1404","TRMT1L"
"1405","SWT1"
"1406","IVNS1ABP"
"1407","HMCN1"
"1408","PRG4"
"1409","TPR"
"1410","ODR4"
"1411","AL096803.2"
"1412","PTGS2"
"1413","PLA2G4A"
"1414","RGS18"
"1415","RGS1"
"1416","RGS13"
"1417","AL136454.1"
"1418","RGS2"
"1419","UCHL5"
"1420","RO60"
"1421","GLRX2"
"1422","CDC73"
"1423","B3GALT2"
"1424","KCNT2"
"1425","CFH"
"1426","CFHR3"
"1427","ASPM"
"1428","ZBTB41"
"1429","DENND1B"
"1430","C1orf53"
"1431","NEK7"
"1432","PTPRC"
"1433","MIR181A1HG"
"1434","NR5A2"
"1435","ZNF281"
"1436","KIF14"
"1437","DDX59"
"1438","DDX59-AS1"
"1439","CAMSAP2"
"1440","INAVA"
"1441","KIF21B"
"1442","TMEM9"
"1443","IGFN1"
"1444","LAD1"
"1445","PHLDA3"
"1446","CSRP1"
"1447","AC096677.1"
"1448","NAV1"
"1449","IPO9-AS1"
"1450","IPO9"
"1451","SHISA4"
"1452","LMOD1"
"1453","TIMM17A"
"1454","RNPEP"
"1455","ELF3-AS1"
"1456","ELF3"
"1457","ARL8A"
"1458","PTPN7"
"1459","LGR6"
"1460","UBE2T"
"1461","PPP1R12B"
"1462","AC104463.2"
"1463","KDM5B"
"1464","PCAT6"
"1465","RABIF"
"1466","KLHL12"
"1467","ADIPOR1"
"1468","CYB5R1"
"1469","TMEM183A"
"1470","PPFIA4"
"1471","ADORA1"
"1472","CHI3L1"
"1473","BTG2"
"1474","FMOD"
"1475","PRELP"
"1476","ATP2B4"
"1477","LAX1"
"1478","SNRPE"
"1479","SOX13"
"1480","ETNK2"
"1481","REN"
"1482","GOLT1A"
"1483","PLEKHA6"
"1484","PPP1R15B"
"1485","PIK3C2B"
"1486","MDM4"
"1487","LRRN2"
"1488","NFASC"
"1489","TMEM81"
"1490","RBBP5"
"1491","DSTYK"
"1492","TMCC2"
"1493","NUAK2"
"1494","KLHDC8A"
"1495","CDK18"
"1496","MFSD4A"
"1497","ELK4"
"1498","SLC45A3"
"1499","NUCKS1"
"1500","RAB29"
"1501","SLC41A1"
"1502","SLC26A9"
"1503","RAB7B"
"1504","RHEX"
"1505","AVPR1B"
"1506","FAM72A"
"1507","SRGAP2"
"1508","IKBKE"
"1509","RASSF5"
"1510","EIF2D"
"1511","DYRK3"
"1512","MAPKAPK2"
"1513","IL10"
"1514","FCMR"
"1515","PIGR"
"1516","FCAMR"
"1517","PFKFB2"
"1518","YOD1"
"1519","CD55"
"1520","CR1"
"1521","CR1L"
"1522","CD46"
"1523","MIR29B2CHG"
"1524","CD34"
"1525","LINC02767"
"1526","PLXNA2"
"1527","CAMK1G"
"1528","LAMB3"
"1529","HSD11B1-AS1"
"1530","G0S2"
"1531","HSD11B1"
"1532","TRAF3IP3"
"1533","C1orf74"
"1534","IRF6"
"1535","UTP25"
"1536","SERTAD4-AS1"
"1537","SERTAD4"
"1538","HHAT"
"1539","RCOR3"
"1540","TRAF5"
"1541","LINC00467"
"1542","SLC30A1"
"1543","NEK2"
"1544","LPGAT1"
"1545","INTS7"
"1546","DTL"
"1547","PPP2R5A"
"1548","PACC1"
"1549","NENF"
"1550","AC092803.1"
"1551","ATF3"
"1552","BATF3"
"1553","NSL1"
"1554","TATDN3"
"1555","FLVCR1"
"1556","VASH2"
"1557","ANGEL2"
"1558","RPS6KC1"
"1559","PROX1"
"1560","SMYD2"
"1561","PTPN14"
"1562","CENPF"
"1563","KCTD3"
"1564","ESRRG"
"1565","GPATCH2"
"1566","SPATA17"
"1567","RRP15"
"1568","TGFB2"
"1569","LYPLAL1"
"1570","EPRS"
"1571","BPNT1"
"1572","IARS2"
"1573","RAB3GAP2"
"1574","MARK1"
"1575","C1orf115"
"1576","MARC2"
"1577","MARC1"
"1578","RNU6ATAC35P"
"1579","AL445423.1"
"1580","HLX"
"1581","DUSP10"
"1582","TAF1A"
"1583","TAF1A-AS1"
"1584","MIA3"
"1585","AL592148.3"
"1586","AIDA"
"1587","BROX"
"1588","FAM177B"
"1589","AL392172.1"
"1590","DISP1"
"1591","TLR5"
"1592","SUSD4"
"1593","CAPN2"
"1594","TP53BP2"
"1595","FBXO28"
"1596","DEGS1"
"1597","AC092809.4"
"1598","NVL"
"1599","CNIH4"
"1600","WDR26"
"1601","CNIH3"
"1602","DNAH14"
"1603","LBR"
"1604","ENAH"
"1605","AC099066.2"
"1606","SRP9"
"1607","EPHX1"
"1608","AL591895.1"
"1609","TMEM63A"
"1610","LEFTY1"
"1611","PYCR2"
"1612","SDE2"
"1613","AL512343.2"
"1614","H3F3A"
"1615","LINC01703"
"1616","ACBD3"
"1617","LIN9"
"1618","PARP1"
"1619","STUM"
"1620","ITPKB"
"1621","PSEN2"
"1622","COQ8A"
"1623","CDC42BPA"
"1624","ZNF678"
"1625","SNAP47"
"1626","JMJD4"
"1627","WNT9A"
"1628","ARF1"
"1629","C1orf35"
"1630","MRPL55"
"1631","GUK1"
"1632","GJC2"
"1633","IBA57"
"1634","OBSCN"
"1635","AL353593.1"
"1636","TRIM11"
"1637","HIST3H2A"
"1638","RNF187"
"1639","RHOU"
"1640","AL162595.1"
"1641","RAB4A"
"1642","CCSAP"
"1643","ACTA1"
"1644","NUP133"
"1645","ABCB10"
"1646","TAF5L"
"1647","URB2"
"1648","LINC01736"
"1649","GALNT2"
"1650","PGBD5"
"1651","COG2"
"1652","AGT"
"1653","C1orf198"
"1654","TTC13"
"1655","ARV1"
"1656","FAM89A"
"1657","C1orf131"
"1658","GNPAT"
"1659","EXOC8"
"1660","SPRTN"
"1661","EGLN1"
"1662","AL445524.1"
"1663","TSNAX"
"1664","DISC1"
"1665","SIPA1L2"
"1666","MAP10"
"1667","NTPCR"
"1668","PCNX2"
"1669","MAP3K21"
"1670","KCNK1"
"1671","SLC35F3"
"1672","COA6-AS1"
"1673","COA6"
"1674","TARBP1"
"1675","IRF2BP2"
"1676","LINC01132"
"1677","AL391832.2"
"1678","AL732292.2"
"1679","TOMM20"
"1680","RBM34"
"1681","ARID4B"
"1682","GGPS1"
"1683","TBCE.1"
"1684","B3GALNT2"
"1685","LYST"
"1686","NID1"
"1687","GPR137B"
"1688","ERO1B"
"1689","LGALS8"
"1690","AL359921.2"
"1691","AL359921.1"
"1692","HEATR1"
"1693","ACTN2"
"1694","MTR"
"1695","RYR2"
"1696","MTRNR2L11"
"1697","LINC01139"
"1698","CHRM3"
"1699","CHRM3-AS2"
"1700","GREM2"
"1701","FH"
"1702","KMO"
"1703","OPN3"
"1704","CHML"
"1705","EXO1"
"1706","CEP170"
"1707","SDCCAG8"
"1708","AKT3"
"1709","ZBTB18"
"1710","ADSS"
"1711","CATSPERE"
"1712","DESI2"
"1713","COX20"
"1714","HNRNPU"
"1715","EFCAB2"
"1716","KIF26B"
"1717","SMYD3"
"1718","TFB2M"
"1719","CNST"
"1720","AL591848.3"
"1721","SCCPDH"
"1722","LINC01341"
"1723","AHCTF1"
"1724","ZNF670"
"1725","ZNF669"
"1726","ZNF124"
"1727","AL390728.6"
"1728","ZNF496"
"1729","NLRP3"
"1730","TRIM58"
"1731","SH3BP5L"
"1732","ZNF672"
"1733","ZNF692"
"1734","PGBD2"
"1735","FAM110C"
"1736","SH3YL1"
"1737","ACP1"
"1738","ALKAL2"
"1739","LINC01874"
"1740","TMEM18"
"1741","SNTG2-AS1"
"1742","PXDN"
"1743","EIPR1"
"1744","TRAPPC12"
"1745","ADI1"
"1746","AC108488.1"
"1747","RNASEH1"
"1748","RNASEH1-AS1"
"1749","AC108488.3"
"1750","RPS7"
"1751","COLEC11"
"1752","SOX11"
"1753","LINC00487"
"1754","CMPK2"
"1755","RSAD2"
"1756","RNF144A"
"1757","LINC01871"
"1758","LINC00298"
"1759","ID2-AS1"
"1760","ID2"
"1761","KIDINS220"
"1762","MBOAT2"
"1763","ASAP2"
"1764","ITGB1BP1"
"1765","CPSF3"
"1766","IAH1"
"1767","ADAM17"
"1768","AC073195.1"
"1769","YWHAQ"
"1770","TAF1B"
"1771","AC010969.2"
"1772","GRHL1"
"1773","AC104794.3"
"1774","KLF11"
"1775","CYS1"
"1776","RRM2"
"1777","AC007240.3"
"1778","HPCAL1"
"1779","ODC1"
"1780","ODC1-DT"
"1781","NOL10"
"1782","ATP6V1C2"
"1783","AC092687.3"
"1784","PDIA6"
"1785","KCNF1"
"1786","SLC66A3"
"1787","ROCK2"
"1788","AC099344.3"
"1789","E2F6"
"1790","GREB1"
"1791","LPIN1"
"1792","TRIB2"
"1793","LRATD1"
"1794","NBAS"
"1795","DDX1"
"1796","MYCN"
"1797","FAM49A"
"1798","SMC6"
"1799","GEN1"
"1800","KCNS3"
"1801","AC079148.1"
"1802","RDH14"
"1803","OSR1"
"1804","LINC00954"
"1805","TTC32"
"1806","WDR35"
"1807","MATN3"
"1808","LAPTM4A"
"1809","SDC1"
"1810","PUM2"
"1811","RHOB"
"1812","HS1BP3"
"1813","AC012065.3"
"1814","HS1BP3-IT1"
"1815","GDF7"
"1816","AC012065.4"
"1817","LDAH"
"1818","APOB"
"1819","KLHL29"
"1820","ATAD2B"
"1821","UBXN2A"
"1822","WDCP"
"1823","FKBP1B"
"1824","SF3B6"
"1825","FAM228B"
"1826","TP53I3"
"1827","ITSN2"
"1828","NCOA1"
"1829","PTRHD1"
"1830","CENPO"
"1831","ADCY3"
"1832","AC012073.1"
"1833","DNAJC27"
"1834","DNAJC27-AS1"
"1835","EFR3B"
"1836","POMC"
"1837","DNMT3A"
"1838","DTNB"
"1839","ASXL2"
"1840","KIF3C"
"1841","RAB10"
"1842","GAREM2"
"1843","HADHA"
"1844","HADHB"
"1845","SELENOI"
"1846","CIB4"
"1847","KCNK3"
"1848","SLC35F6"
"1849","CENPA"
"1850","MAPRE3"
"1851","TMEM214"
"1852","AGBL5"
"1853","OST4"
"1854","EMILIN1"
"1855","KHK"
"1856","CGREF1"
"1857","ABHD1"
"1858","PREB"
"1859","SLC5A6"
"1860","ATRAID"
"1861","CAD"
"1862","SLC30A3"
"1863","TRIM54"
"1864","UCN"
"1865","MPV17"
"1866","GTF3C2"
"1867","AC074117.1"
"1868","EIF2B4"
"1869","SNX17"
"1870","ZNF513"
"1871","PPM1G"
"1872","NRBP1"
"1873","KRTCAP3"
"1874","IFT172"
"1875","FNDC4"
"1876","ZNF512"
"1877","CCDC121"
"1878","GPN1"
"1879","SUPT7L"
"1880","SLC4A1AP"
"1881","MRPL33"
"1882","RBKS"
"1883","BABAM2"
"1884","FOSL2"
"1885","AC104695.4"
"1886","AC104695.3"
"1887","PLB1"
"1888","AC092164.1"
"1889","PPP1CB"
"1890","TRMT61B"
"1891","WDR43"
"1892","TOGARAM2"
"1893","CLIP4"
"1894","YPEL5"
"1895","LBH"
"1896","LINC01936"
"1897","LCLAT1"
"1898","GALNT14"
"1899","CAPN14"
"1900","EHD3"
"1901","MEMO1"
"1902","DPY30"
"1903","AL121655.1"
"1904","SPAST"
"1905","AL121658.1"
"1906","SLC30A6"
"1907","NLRC4"
"1908","YIPF4"
"1909","BIRC6"
"1910","AL133243.2"
"1911","AL133243.3"
"1912","TTC27"
"1913","LTBP1"
"1914","RASGRP3"
"1915","FAM98A"
"1916","LINC01320"
"1917","AC073218.1"
"1918","CRIM1-DT"
"1919","CRIM1"
"1920","FEZ2"
"1921","STRN"
"1922","HEATR5B"
"1923","GPATCH11"
"1924","EIF2AK2"
"1925","CEBPZOS"
"1926","CEBPZ"
"1927","AC007390.2"
"1928","NDUFAF7"
"1929","PRKD3"
"1930","QPCT"
"1931","AC006369.1"
"1932","CDC42EP3"
"1933","RMDN2"
"1934","CYP1B1"
"1935","ATL2"
"1936","HNRNPLL"
"1937","GALM"
"1938","SRSF7"
"1939","GEMIN6"
"1940","DHX57"
"1941","MORN2"
"1942","ARHGEF33"
"1943","AC019171.1"
"1944","SOS1"
"1945","SOS1-IT1"
"1946","MAP4K3"
"1947","AC007684.2"
"1948","MAP4K3-DT"
"1949","TMEM178A"
"1950","THUMPD2"
"1951","SLC8A1"
"1952","AC007877.1"
"1953","LINC01914"
"1954","PKDCC"
"1955","EML4"
"1956","COX7A2L"
"1957","MTA3"
"1958","OXER1"
"1959","HAAO"
"1960","LINC02580"
"1961","AC010883.3"
"1962","ZFP36L2"
"1963","AC010883.1"
"1964","THADA"
"1965","PLEKHH2"
"1966","C1GALT1C1L"
"1967","DYNC2LI1"
"1968","LRPPRC"
"1969","PPM1B"
"1970","SLC3A1"
"1971","PREPL"
"1972","CAMKMT"
"1973","SRBD1"
"1974","PRKCE"
"1975","EPAS1"
"1976","ATP6V1E2"
"1977","RHOQ"
"1978","PIGF"
"1979","CRIPT"
"1980","SOCS5"
"1981","LINC01119"
"1982","MCFD2"
"1983","TTC7A"
"1984","CALM2"
"1985","EPCAM-DT"
"1986","EPCAM"
"1987","MSH2"
"1988","MSH6"
"1989","FBXO11"
"1990","AC079807.1"
"1991","FOXN2"
"1992","PPP1R21"
"1993","STON1"
"1994","ASB3"
"1995","CHAC2"
"1996","ERLEC1"
"1997","PSME4"
"1998","ACYP2"
"1999","AC008280.3"
"2000","C2orf73"
"2001","SPTBN1"
"2002","EML6"
"2003","RTN4"
"2004","CLHC1"
"2005","RPS27A"
"2006","MTIF2"
"2007","AC012358.3"
"2008","CCDC88A"
"2009","CFAP36"
"2010","PPP4R3B"
"2011","AC015982.2"
"2012","PNPT1"
"2013","EFEMP1"
"2014","CCDC85A"
"2015","VRK2"
"2016","FANCL"
"2017","BCL11A"
"2018","PAPOLG"
"2019","REL"
"2020","PUS10"
"2021","PEX13"
"2022","KIAA1841"
"2023","AC016747.1"
"2024","C2orf74"
"2025","USP34"
"2026","AC016747.3"
"2027","AC016727.1"
"2028","XPO1"
"2029","FAM161A"
"2030","CCT4"
"2031","COMMD1"
"2032","B3GNT2"
"2033","TMEM17"
"2034","EHBP1"
"2035","AC007098.1"
"2036","WDPCP"
"2037","MDH1"
"2038","UGP2"
"2039","VPS54"
"2040","PELI1"
"2041","AC012368.1"
"2042","LGALSL"
"2043","AC008074.2"
"2044","AFTPH"
"2045","SERTAD2"
"2046","LINC02245"
"2047","SLC1A4"
"2048","CEP68"
"2049","RAB1A"
"2050","ACTR2"
"2051","SPRED2"
"2052","AC007389.5"
"2053","MEIS1"
"2054","MEIS1-AS2"
"2055","LINC01829"
"2056","ETAA1"
"2057","C1D"
"2058","WDR92"
"2059","PNO1"
"2060","PPP3R1"
"2061","CNRIP1"
"2062","PLEK"
"2063","FBXO48"
"2064","APLF"
"2065","ARHGAP25"
"2066","ANTXR1"
"2067","GFPT1"
"2068","NFU1"
"2069","AAK1"
"2070","ANXA4"
"2071","GMCL1"
"2072","SNRNP27"
"2073","MXD1"
"2074","ASPRV1"
"2075","PCBP1-AS1"
"2076","PCBP1"
"2077","LINC01816"
"2078","C2orf42"
"2079","TIA1"
"2080","PCYOX1"
"2081","SNRPG"
"2082","FAM136A"
"2083","TGFA"
"2084","ATP6V1B1"
"2085","ANKRD53"
"2086","TEX261"
"2087","NAGK"
"2088","MCEE"
"2089","MPHOSPH10"
"2090","PAIP2B"
"2091","ZNF638"
"2092","AC007878.1"
"2093","DYSF"
"2094","CYP26B1"
"2095","EXOC6B"
"2096","SPR"
"2097","EMX1"
"2098","SFXN5"
"2099","RAB11FIP5"
"2100","AC010913.1"
"2101","SMYD5"
"2102","PRADC1"
"2103","CCT7"
"2104","FBXO41"
"2105","ALMS1"
"2106","ALMS1-IT1"
"2107","NAT8"
"2108","TPRKB"
"2109","DUSP11"
"2110","STAMBP"
"2111","ACTG2"
"2112","DGUOK"
"2113","TET3"
"2114","BOLA3"
"2115","BOLA3-AS1"
"2116","MOB1A"
"2117","MTHFD2"
"2118","SLC4A5"
"2119","DCTN1"
"2120","C2orf81"
"2121","AC005041.4"
"2122","WDR54"
"2123","RTKN"
"2124","INO80B"
"2125","WBP1"
"2126","MOGS"
"2127","AC005041.5"
"2128","MRPL53"
"2129","CCDC142"
"2130","TTC31"
"2131","LBX2"
"2132","LBX2-AS1"
"2133","PCGF1"
"2134","AUP1"
"2135","HTRA2"
"2136","LOXL3"
"2137","DOK1"
"2138","M1AP"
"2139","SEMA4F"
"2140","AC019069.1"
"2141","HK2"
"2142","POLE4"
"2143","AC007681.1"
"2144","EVA1A"
"2145","MRPL19"
"2146","GCFC2"
"2147","AC005034.5"
"2148","REG1A"
"2149","SUCLG1"
"2150","DNAH6"
"2151","TRABD2A"
"2152","TMSB10"
"2153","KCMF1"
"2154","TCF7L1"
"2155","TGOLN2"
"2156","RETSAT"
"2157","ELMOD3"
"2158","CAPG"
"2159","PARTICL"
"2160","MAT2A"
"2161","GGCX"
"2162","VAMP8"
"2163","VAMP5"
"2164","RNF181"
"2165","TMEM150A"
"2166","USP39"
"2167","C2orf68"
"2168","GNLY"
"2169","ATOH8"
"2170","ST3GAL5"
"2171","POLR1A"
"2172","PTCD3"
"2173","IMMT"
"2174","AC009309.1"
"2175","MRPL35"
"2176","REEP1"
"2177","KDM3A"
"2178","CHMP3"
"2179","RNF103"
"2180","RMND5A"
"2181","CD8A"
"2182","CD8B"
"2183","PLGLB1"
"2184","LINC01943"
"2185","CYTOR"
"2186","AC133644.2"
"2187","PLGLB2"
"2188","KRCC1"
"2189","FABP1"
"2190","THNSL2"
"2191","EIF2AK3"
"2192","EIF2AK3-DT"
"2193","RPIA"
"2194","IGKC"
"2195","IGKV4-1"
"2196","IGKV1-5"
"2197","IGKV3-15"
"2198","IGKV3-20"
"2199","AC233263.6"
"2200","AC233266.2"
"2201","MAL"
"2202","MRPS5"
"2203","ZNF514"
"2204","ZNF2"
"2205","PROM2"
"2206","KCNIP3"
"2207","FAHD2A"
"2208","AC009237.14"
"2209","LINC00342"
"2210","ANKRD36C"
"2211","GPAT2"
"2212","ADRA2B"
"2213","DUSP2"
"2214","STARD7"
"2215","STARD7-AS1"
"2216","TMEM127"
"2217","CIAO1"
"2218","SNRNP200"
"2219","ITPRIPL1"
"2220","NCAPH"
"2221","NEURL3"
"2222","ARID5A"
"2223","KANSL3"
"2224","LMAN2L"
"2225","CNNM4"
"2226","CNNM3-DT"
"2227","CNNM3"
"2228","ANKRD23"
"2229","ANKRD39"
"2230","SEMA4C"
"2231","FAHD2B"
"2232","ANKRD36"
"2233","AC159540.2"
"2234","AC092683.1"
"2235","ANKRD36B"
"2236","COX5B"
"2237","ACTR1B"
"2238","C2orf92"
"2239","ZAP70"
"2240","TMEM131"
"2241","INPP4A"
"2242","COA5"
"2243","UNC50"
"2244","MGAT4A"
"2245","LINC02611"
"2246","KIAA1211L"
"2247","TSGA10"
"2248","C2orf15"
"2249","AC079447.1"
"2250","LIPT1"
"2251","MITD1"
"2252","MRPL30"
"2253","LYG1"
"2254","TXNDC9"
"2255","EIF5B"
"2256","REV1"
"2257","AFF3"
"2258","LONRF2"
"2259","CHST10"
"2260","PDCL3"
"2261","NPAS2"
"2262","RPL31"
"2263","TBC1D8"
"2264","CNOT11"
"2265","RNF149"
"2266","RFX8"
"2267","MAP4K4"
"2268","LINC01127"
"2269","IL1R2"
"2270","IL1R1"
"2271","IL1RL2"
"2272","IL1RL1"
"2273","IL18R1"
"2274","IL18RAP"
"2275","MFSD9"
"2276","TMEM182"
"2277","PANTR1"
"2278","AC018730.1"
"2279","POU3F3"
"2280","LINC01159"
"2281","MRPS9"
"2282","AC012360.2"
"2283","TGFBRAP1"
"2284","AC012360.3"
"2285","C2orf49"
"2286","FHL2"
"2287","NCK2"
"2288","ECRG4"
"2289","UXS1"
"2290","ST6GAL2"
"2291","SULT1C2"
"2292","SULT1C4"
"2293","GCC2"
"2294","LIMS1"
"2295","RANBP2"
"2296","CCDC138"
"2297","SH3RF3"
"2298","SEPTIN10"
"2299","SOWAHC"
"2300","AC074387.1"
"2301","LINC01123"
"2302","MALL"
"2303","NPHP1"
"2304","MTLN"
"2305","LINC01106"
"2306","BUB1"
"2307","MIR4435-2HG"
"2308","BCL2L11"
"2309","AC017002.3"
"2310","ANAPC1"
"2311","MERTK"
"2312","TMEM87B"
"2313","FBLN7"
"2314","ZC3H8"
"2315","ZC3H6"
"2316","RGPD8"
"2317","TTL"
"2318","POLR1B"
"2319","CHCHD5"
"2320","AC079922.2"
"2321","SLC20A1"
"2322","CKAP2L"
"2323","IL1B"
"2324","IL1RN"
"2325","PSD4"
"2326","PAX8-AS1"
"2327","PAX8"
"2328","CBWD2"
"2329","RABL2A"
"2330","SLC35F5"
"2331","AC104653.1"
"2332","ACTR3"
"2333","DDX18"
"2334","AC009404.1"
"2335","CCDC93"
"2336","INSIG2"
"2337","THORLNC"
"2338","MARCO"
"2339","STEAP3"
"2340","C2orf76"
"2341","DBI"
"2342","TMEM37"
"2343","SCTR"
"2344","AC013275.1"
"2345","CFAP221"
"2346","TMEM177"
"2347","PTPN4"
"2348","EPB41L5"
"2349","TMEM185B"
"2350","RALB"
"2351","INHBB"
"2352","AC073257.2"
"2353","GLI2"
"2354","TFCP2L1"
"2355","CLASP1"
"2356","NIFK-AS1"
"2357","NIFK"
"2358","TSN"
"2359","AC011246.1"
"2360","GYPC"
"2361","BIN1"
"2362","ERCC3"
"2363","MAP3K2"
"2364","MAP3K2-DT"
"2365","AC068282.2"
"2366","IWS1"
"2367","MYO7B"
"2368","AC010976.2"
"2369","LIMS2"
"2370","WDR33"
"2371","SFT2D3"
"2372","POLR2D"
"2373","AMMECR1L"
"2374","AC012306.2"
"2375","AC012306.3"
"2376","SAP130"
"2377","UGGT1"
"2378","HS6ST1"
"2379","CCDC74B"
"2380","SMPD4"
"2381","MZT2B"
"2382","TUBA3E"
"2383","CCDC115"
"2384","IMP4"
"2385","PTPN18"
"2386","ARHGEF4"
"2387","FAM168B"
"2388","PLEKHB2"
"2389","AC073869.3"
"2390","MZT2A"
"2391","TUBA3D"
"2392","CCDC74A"
"2393","C2orf27A"
"2394","AC093787.2"
"2395","AC097532.2"
"2396","GPR39"
"2397","LYPD1"
"2398","NCKAP5"
"2399","MGAT5"
"2400","TMEM163"
"2401","AC110620.2"
"2402","CCNT2-AS1"
"2403","ACMSD"
"2404","CCNT2"
"2405","RAB3GAP1"
"2406","ZRANB3"
"2407","R3HDM1"
"2408","UBXN4"
"2409","MCM6"
"2410","DARS"
"2411","DARS-AS1"
"2412","CXCR4"
"2413","HNMT"
"2414","SPOPL"
"2415","KYNU"
"2416","ARHGAP15"
"2417","GTDC1"
"2418","ZEB2"
"2419","ZEB2-AS1"
"2420","AC009951.6"
"2421","TEX41"
"2422","ACVR2A"
"2423","ORC4"
"2424","MBD5"
"2425","EPC2"
"2426","KIF5C"
"2427","MMADHC"
"2428","AC007364.1"
"2429","RND3"
"2430","RBM43"
"2431","NMI"
"2432","TNFAIP6"
"2433","RIF1"
"2434","NEB"
"2435","ARL5A"
"2436","CACNB4"
"2437","STAM2"
"2438","FMNL2"
"2439","PRPF40A"
"2440","ARL6IP6"
"2441","AC061961.1"
"2442","KCNJ3"
"2443","NR4A2"
"2444","GPD2"
"2445","ERMN"
"2446","CYTIP"
"2447","ACVR1"
"2448","CCDC148"
"2449","PKP4"
"2450","DAPL1"
"2451","TANC1"
"2452","WDSUB1"
"2453","BAZ2B"
"2454","AC009506.1"
"2455","AC009961.1"
"2456","MARCH7"
"2457","CD302"
"2458","LY75"
"2459","PLA2R1"
"2460","ITGB6"
"2461","LINC02478"
"2462","RBMS1"
"2463","TANK"
"2464","PSMD14"
"2465","DPP4"
"2466","FAP"
"2467","IFIH1"
"2468","GCA"
"2469","FIGN"
"2470","GRB14"
"2471","COBLL1"
"2472","SLC38A11"
"2473","SCN3A"
"2474","CSRNP3"
"2475","GALNT3"
"2476","TTC21B"
"2477","SCN9A"
"2478","STK39"
"2479","CERS6"
"2480","NOSTRIN"
"2481","SPC25"
"2482","DHRS9"
"2483","LRP2"
"2484","BBS5"
"2485","KLHL41"
"2486","FASTKD1"
"2487","PPIG"
"2488","CCDC173"
"2489","PHOSPHO2"
"2490","KLHL23"
"2491","SSB"
"2492","METTL5"
"2493","UBR3"
"2494","MYO3B"
"2495","AC007405.3"
"2496","ERICH2"
"2497","GAD1"
"2498","GORASP2"
"2499","TLK1"
"2500","METTL8"
"2501","DCAF17"
"2502","CYBRD1"
"2503","DYNC1I2"
"2504","SLC25A12"
"2505","HAT1"
"2506","METAP1D"
"2507","DLX1"
"2508","ITGA6"
"2509","ITGA6-AS1"
"2510","AC078883.1"
"2511","PDK1"
"2512","RAPGEF4"
"2513","MAP3K20"
"2514","CDCA7"
"2515","SP3"
"2516","AC016737.1"
"2517","LINC01960"
"2518","OLA1"
"2519","CIR1"
"2520","SCRN3"
"2521","GPR155"
"2522","AC010894.2"
"2523","WIPF1"
"2524","CHN1"
"2525","ATF2"
"2526","ATP5MC3"
"2527","LNPK"
"2528","HOXD11"
"2529","HOXD10"
"2530","HOXD-AS2"
"2531","HOXD9"
"2532","HOXD8"
"2533","HOXD3"
"2534","HOXD4"
"2535","HAGLR"
"2536","HAGLROS"
"2537","HOXD1"
"2538","MTX2"
"2539","LINC01117"
"2540","AC017048.3"
"2541","LINC01116"
"2542","AC073636.1"
"2543","AC074286.1"
"2544","HNRNPA3"
"2545","NFE2L2"
"2546","AC019080.1"
"2547","AC019080.6"
"2548","AGPS"
"2549","TTC30B"
"2550","TTC30A"
"2551","PDE11A"
"2552","RBM45"
"2553","OSBPL6"
"2554","CHROMR"
"2555","PRKRA"
"2556","PJVK"
"2557","FKBP7"
"2558","PLEKHA3"
"2559","TTN-AS1"
"2560","TTN"
"2561","AC009948.3"
"2562","AC010680.3"
"2563","AC010680.2"
"2564","CCDC141"
"2565","SESTD1"
"2566","ZNF385B"
"2567","CWC22"
"2568","UBE2E3"
"2569","LINC01934"
"2570","ITGA4"
"2571","CERKL"
"2572","ITPRID2"
"2573","PDE1A"
"2574","DNAJC10"
"2575","FRZB"
"2576","NCKAP1"
"2577","DUSP19"
"2578","NUP35"
"2579","AC021851.1"
"2580","AC096667.1"
"2581","ZNF804A"
"2582","LINC01473"
"2583","AC017071.1"
"2584","ZC3H15"
"2585","ITGAV"
"2586","FAM171B"
"2587","CALCRL"
"2588","TFPI"
"2589","GULP1"
"2590","COL3A1"
"2591","COL5A2"
"2592","WDR75"
"2593","SLC40A1"
"2594","ASNSD1"
"2595","ANKAR"
"2596","OSGEPL1"
