"","x"
"EPHA4",-1.73099415204678
"AC079834.2",-22.5906432748538
"SGPP2",-0.880371217899822
"FARSB",-1.61440058479532
"ACSL3",-0.90692007797271
"KCNE4",-1.5333820662768
"SCG2",-3.2953216374269
"AP1S3",-1.10087719298246
"WDFY1",-0.843859649122807
"MRPL44",-1.88815789473684
"SERPINE2",-15.6809075157028
"FAM124B",-0.828581871345029
"CUL3",-0.779657477025898
"DOCK10",-0.800073099415205
"IRS1",-1.30720029239766
"RHBDD1",-1.02071150097466
"COL4A4",-2.12865497076023
"COL4A3",-1.39766081871345
"AC097662.1",-1.33333333333333
"MFF",-25.9348370927318
"AGFG1",-19.5538847117794
"SLC19A3",-2.66666666666667
"CCL20",-0.970851608187134
"PID1",-2.5
"DNER",-1.62865497076023
"TRIP12",-13.7905369484317
"FBXO36",-3.31432748538012
"SLC16A14",-3.99049707602339
"SP110",-0.966739766081871
"SP140",-1.27631578947368
"SP140L",-1.86915204678363
"SP100",-0.726754385964912
"CAB39",-1.08223684210526
"ITM2C",-0.930555555555556
"C2orf72",-1
"PSMD1",-0.803240740740741
"HTR2B",-1.83333333333333
"ARMC9",-1.61915204678363
"AC017104.1",-1.16666666666667
"B3GNT7",-2.82383040935673
"NCL",-1.02662037037037
"NMUR1",-2.66666666666667
"PTMA",-0.642967066789782
"PDE6D",-3.53021442495127
"COPS7B",-0.914327485380117
"DIS3L2",-0.869152046783626
"ECEL1",-1
"TIGD1",-3.13815789473684
"EIF4E2",-0.992585630743525
"AC073254.1",0
"EFHD1",-0.980994152046784
"GIGYF2",-1.14132553606238
"SNORC",-0.938805346700084
"NGEF",-1.32699805068226
"INPP5D",-0.912768031189084
"ATG16L1",-1.23770600744285
"DGKD",-0.753362573099415
"USP40",-1.3733918128655
"UGT1A1",-1.33333333333333
"HJURP",-0.684875066454014
"ARL4C",-0.83566168507689
"SH3BP4",-1.25026581605529
"AGAP1",-1.22865497076023
"IQCA1",-1.66666666666667
"ACKR3",-7.46757044125465
"AC012063.1",-1.64766081871345
"COPS8",-0.745838956365272
"COL6A3",-0.756237816764133
"MLPH",-2.99049707602339
"RAB17",-2.68984962406015
"LRRFIP1",0.339293747188484
"RBM44",-0.666666666666667
"RAMP1",-0.876218323586745
"UBE2F",-1.20279866332498
"SCLY",-2.38815789473684
"KLHL30",-0.5
"ERFE",-2.31432748538012
"ILKAP",-1.53581871345029
"LINC02610",-1.33333333333333
"HES6",-33.0431286549708
"PER2",-0.628654970760234
"TRAF3IP1",-1.51120857699805
"ASB1",-0.902923976608187
"HDAC4",-1.0500730994152
"HDAC4-AS1",-0.857212475633528
"NDUFA10",-0.814327485380117
"COPS9",-3.86148839841539
"GPC1",-0.941845354126056
"ANKMY1",-1.30799220272904
"DUSP28",-0.823830409356725
"RNPEPL1",-0.707163742690058
"CAPN10-DT",-1.74610136452242
"CAPN10",-18.0667641325536
"GPR35",-1.25730994152047
"SNED1",-20.3684210526316
"MTERF4",-1.46832358674464
"PASK",-0.780994152046784
"PPP1R7",-0.9317738791423
"ANO7",-1.54922027290448
"HDLBP",-8.16365669074647
"SEPTIN2",-0.947476716482564
"FARP2",-1.32858187134503
"STK25",-1.52741228070175
"BOK",-1.38479532163743
"THAP4",-2.9556530214425
"ATG4B",-1.07190324295587
"DTYMK",-0.733386496544391
"ING5",0.498538011695907
"D2HGDH",-1.49122807017544
"PDCD1",-0.619152046783626
"CNTN4",-1.43810916179337
"TRNT1",-4.62865497076023
"CRBN",-2.0405701754386
"AC024060.2",-4.12865497076023
"SUMF1",-14.0286549707602
"SETMAR",-1.19054580896686
"ITPR1",-24.7706302794022
"EGOT",-1.15716374269006
"AC018816.1",-1.33333333333333
"BHLHE40-AS1",0.461988304093567
"BHLHE40",-0.830071974808817
"ARL8B",-2.25584795321637
"EDEM1",-1.16959064327485
"LMCD1",-0.655263157894737
"SSUH2",-0.666666666666667
"OXTR",-1
"RAD18",-3.49049707602339
"SRGAP3",-2.66666666666667
"THUMPD3-AS1",-1.05482456140351
"THUMPD3",-0.540570175438597
"SETD5",-0.582602339181287
"MTMR14",-1.28106725146199
"BRPF1",-0.902412280701754
"OGG1",-27.5716374269006
"CAMK1",-0.628654970760234
"TADA3",-0.538194444444445
"ARPC4",-8.58175888439046
"TTLL3",-0.811951754385965
"AC022382.1",1.25730994152047
"RPUSD3",-29.719298245614
"CIDEC",-0.650375939849624
"JAGN1",-3.93918128654971
"IL17RE",-2.31432748538012
"IL17RC",-1.87390350877193
"CRELD1",-0.974658869395711
"PRRT3",-2.64766081871345
"PRRT3-AS1",-2
"EMC3",-0.961988304093567
"AC022007.1",-0.64766081871345
"FANCD2",1.85745614035088
"BRK1",-1.00747238466537
"VHL",-1.77144249512671
"IRAK2",-0.823830409356725
"TATDN2",-0.965155945419103
"LINC00852",-0.666666666666667
"GHRL",-1.33333333333333
"GHRLOS",-1.98099415204678
"SEC13",-0.719115497076023
"ATP2B2",-2.83333333333333
"SLC6A1",-2.28581871345029
"HRH1",-1.64766081871345
"AC083855.2",-0.993664717348928
"ATG7",-1.40964912280702
"VGLL4",-0.781067251461988
"TAMM41",-1.05906432748538
"TIMP4",-1.33333333333333
"PPARG",-0.888157894736842
"TSEN2",-3.65716374269006
"MKRN2",-1.05409356725146
"RAF1",-0.77266081871345
"CAND2",-0.666666666666667
"RPL32",-0.643359199280252
"IQSEC1",-1.03654970760234
"NUP210",-0.954385964912281
"HDAC11",-1.20321637426901
"FBLN2",-0.714390142021721
"CHCHD4",-1.44444444444444
"TMEM43",-1.10124269005848
"XPC",-1.93664717348928
"LSM3",-1.11988304093567
"SLC6A6",-0.70672514619883
"CCDC174",-3.28581871345029
"FGD5",-1.65241228070175
"FGD5-AS1",-1.90058479532164
"NR2C2",-0.910526315789474
"MRPS25",-20.8048245614035
"RBSN",-1.84454191033138
"CAPN7",-1.94931773879142
"SH3BP5-AS1",-1.32858187134503
"SH3BP5",-19.7429824561403
"METTL6",28.3611111111111
"EAF1",-0.690545808966862
"COLQ",-5.66666666666667
"HACL1",0.622319688109162
"BTD",-1.13340643274854
"ANKRD28",33.6546052631579
"GALNT15",-0.987329434697856
"DPH3",-0.955653021442495
"OXNAD1",0.485867446393762
"RFTN1",-17.3281351526966
"AC090948.1",-0.314327485380117
"AC090948.3",-0.666666666666667
"PLCL2",-0.942982456140351
"TBC1D5",-0.957236842105263
"SATB1",-0.993664717348928
"EFHB",-0.823830409356725
"RAB5A",-0.922514619883041
"KAT2B",-1.6953216374269
"SGO1",-1.64766081871345
"ZNF385D",-0.752436647173489
"UBE2E2",-0.968323586744639
"UBE2E1",-0.933398310591293
"NKIRAS1",-0.819078947368421
"RPL15",-0.925623445587148
"NR1D2",-1.62231968810916
"THRB",-1.98099415204678
"RARB",-1.3219298245614
"TOP2B",-1.62390350877193
"NGLY1",-2.55482456140351
"OXSM",-2.32383040935673
"NEK10",-1.99049707602339
"SLC4A7",-0.898223121907332
"EOMES",-1.26681286549708
"CMC1",-2.5405701754386
"AZI2",-0.690545808966862
"ZCWPW2",-3.33333333333333
"RBMS3",-14.7763157894737
"TGFBR2",-0.62037037037037
"AC096921.2",-1.5
"STT3B",-1.22865497076023
"OSBPL10",-1.4651559454191
"ZNF860",-1.32699805068226
"GPD1L",-2.10477582846004
"AC097639.1",-1
"CMTM8",-1.97465886939571
"CMTM7",-1.35818713450292
"CMTM6",-1.07623224728488
"DYNC1LI1",-1.38815789473684
"CNOT10",-1.11915204678363
"TRIM71",-0.823830409356725
"GLB1",-0.604288499025341
"TMPPE",-0.444444444444444
"CRTAP",-0.806408382066277
"FBXL2",-4.5906432748538
"UBP1",-1.07623224728488
"CLASP2",-1.40241228070175
"AC112220.2",-1.66666666666667
"PDCD6IP",-0.691703216374269
"STAC",0.0190058479532164
"DCLK3",-0.666666666666667
"TRANK1",-20.2699805068226
"EPM2AIP1",-1.30957602339181
"MLH1",0.738304093567251
"LRRFIP2",-1.6172514619883
"AC126118.1",-1.15716374269006
"AC097359.2",-0.666666666666667
"GOLGA4",-1.13182261208577
"C3orf35",-70.4576023391813
"ITGA9",-1.64290935672515
"ITGA9-AS1",-1.66666666666667
"CTDSPL",-1.11915204678363
"VILL",-1.87621832358674
"PLCD1",1.69078947368421
"ACAA1",-1.13815789473684
"MYD88",-1.23659844054581
"OXSR1",-2.68391812865497
"XYLB",-34.7097953216374
"ACVR2B-AS1",-1.33333333333333
"ACVR2B",-0.758771929824561
"EXOG",-3.48099415204678
"SCN11A",-0.333333333333333
"WDR48",-1.2905701754386
"GORASP1",-1.48099415204678
"TTC21A",-0.987329434697856
"CSRNP1",-2.37390350877193
"CX3CR1",-1.41191520467836
"SLC25A38",-0.535818713450292
"RPSA",-0.892426900584795
"MYRIP",-0.555555555555555
"EIF1B-AS1",-0.833333333333333
"EIF1B",-3.85964912280702
"ENTPD3-AS1",-5.47149122807018
"RPL14",-0.534453271543639
"ZNF619",-2.14766081871345
"ZNF620",-1.66666666666667
"ZNF621",-1.15716374269006
"CTNNB1",-0.641613503455609
"ULK4",-1.21588693957115
"TRAK1",-1.14974937343358
"VIPR1",-2
"SEC22C",25.9210526315789
"SS18L2",-1.88340643274854
"NKTR",-2.557261208577
"AC006059.1",-1.33333333333333
"ZBTB47",2.07651072124756
"CCDC13",1.57163742690058
"HIGD1A",-0.833677330581355
"KRBOX1",0.923976608187135
"CYP8B1",-2.32699805068226
"ZNF662",2.07651072124756
"GASK1A",-1.66666666666667
"POMGNT2",-0.925438596491228
"SNRK",-1.96198830409357
"SNRK-AS1",-0.64766081871345
"ANO10",-1.20248538011696
"ABHD5",-20.1525341130604
"TCAIM",-0.819078947368421
"ZNF445",-1.64766081871345
"ZNF852",-0.333333333333333
"ZKSCAN7",-3
"ZNF660",-3
"ZNF197",-1.62865497076023
"ZNF35",-2.82383040935673
"AC124045.1",-1.15716374269006
"ZNF502",-0.666666666666667
"ZNF501",-0.314327485380117
"KIAA1143",-2.20723684210526
"KIF15",-1.66666666666667
"TMEM42",-35.0477582846004
"ZDHHC3",-0.912768031189084
"EXOSC7",-1.8000730994152
"CLEC3B",-2.31432748538012
"CDCP1",-1.30075187969925
"TMEM158",-2.42543859649123
"LARS2",-1.07943469785575
"LIMD1",-1.80799220272904
"SACM1L",-1.02704678362573
"LZTFL1",-14.952485380117
"FYCO1",-1.38340643274854
"CXCR6",-0.980994152046784
"XCR1",-1.62865497076023
"CCR1",-0.785818713450292
"CCR2",-2.81432748538012
"CCR5AS",-0.314327485380117
"CCR5",-1.18421052631579
"CCRL2",-0.765107212475633
"LTF",-2.7953216374269
"LRRC2",-2
"ALS2CL",-0.976770630279402
"MYL3",-1.66666666666667
"PTH1R",-3.99049707602339
"CCDC12",-0.728618421052632
"NBEAL2",-1.07626705653021
"SETD2",-1.30799220272904
"KIF9-AS1",-2.31432748538012
"KIF9",-1.97465886939571
"KLHL18",-40.0828460038986
"AC099778.1",-2.33333333333333
"PTPN23",-2.26681286549708
"SCAP",-3.38340643274854
"ELP6",-2.32066276803119
"CSPG5",-0.333333333333333
"SMARCC1",-0.961988304093567
"DHX30",-2.00804093567251
"MAP4",-0.808625730994152
"CDC25A",-0.980994152046784
"ZNF589",-3.14766081871345
"NME6",-1.83820662768031
"PLXNB1",-1.07623224728488
"CCDC51",-1.53021442495127
"TMA7",-1.86917562724014
"ATRIP",-0.971491228070175
"SHISA5",-0.868728839642967
"PFKFB4",-1.29912280701754
"COL7A1",0.776315789473684
"UQCRC1",-0.758406432748538
"SLC26A6",-20.2826510721248
"CELSR3",1.40497076023392
"NCKIPSD",-1.2953216374269
"IP6K2",-0.859324236517219
"PRKAR2A",0.299122807017544
"PRKAR2A-AS1",-0.666666666666667
"SLC25A20",-19.8255360623782
"ARIH2OS",-1.33333333333333
"ARIH2",-3.11440058479532
"AC137630.4",-1.33333333333333
"P4HTM",-1.35923141186299
"WDR6",-23.0296783625731
"DALRD3",-2.12953216374269
"NDUFAF3",10.1807992202729
"IMPDH2",-18.0517961570593
"AC137630.3",-1.31432748538012
"QRICH1",-1.62865497076023
"QARS",-1.55720029239766
"USP19",-1.44005847953216
"LAMB2",-0.731986215538847
"CCDC71",-1.82383040935673
"KLHDC8B",-0.90672514619883
"C3orf62",-1.62865497076023
"USP4",-2.62390350877193
"RHOA",-1.05843237125071
"TCTA",-0.969590643274854
"AMT",-3.38815789473684
"NICN1",-42.1081871345029
"DAG1",-1.16604010025063
"APEH",-1.42105263157895
"MST1",-10.1703216374269
"RNF123",-2.74610136452242
"AMIGO3",-0.666666666666667
"GMPPB",-0.954385964912281
"IP6K1",-1.03654970760234
"CDHR4",-0.333333333333333
"INKA1",-4.15716374269006
"UBA7",-1.47307504873294
"TRAIP",-1.98099415204678
"MST1R",-1.31432748538012
"MON1A",-3.2953216374269
"RBM6",-0.78344298245614
"RBM5",0.665204678362573
"SEMA3F",-0.802968960863698
"GNAI2",-0.782296650717703
"SEMA3B",-0.980994152046784
"IFRD2",-1.95818713450292
"HYAL3",-3.66666666666667
"NAA80",-1.44444444444444
"HYAL1",-2.19688109161793
"HYAL2",-0.87625313283208
"TUSC2",-18.6362573099415
"RASSF1",-1.42227095516569
"ZMYND10",-1.99366471734893
"NPRL2",-0.535818713450292
"CYB561D2",-0.8635477582846
"TMEM115",-1.02704678362573
"CACNA2D2",-2.31432748538012
"CYB561D2.1",-1.81432748538012
"C3orf18",-3.12865497076023
"HEMK1",-1.3000730994152
"CISH",-1.5333820662768
"MAPKAPK3",-1.11812865497076
"LINC02019",-1.33333333333333
"DOCK3",-0.333333333333333
"MANF",-1.53581871345029
"RBM15B",-1.82105263157895
"DCAF1",-1.07858187134503
"RAD54L2",-2.20321637426901
"TEX264",-0.754385964912281
"GRM2",0
"RRP9",-0.765107212475633
"PARP3",-1.2953216374269
"PCBP4",-19.9366471734893
"ABHD14B",-0.97719298245614
"ABHD14A",-53.1622807017544
"ACY1",-0.843859649122807
"RPL29",-0.79093567251462
"DUSP7",-1.48732943469786
"POC1A",-2.98099415204678
"ALAS1",-34.3304093567251
"TLR9",-1.64766081871345
"TWF2",-1.24293372319688
"PPM1M",-0.596978557504873
"WDR82",-1.21436403508772
"GLYCTK",-0.819078947368421
"DNAH1",-1.64766081871345
"BAP1",-1.24610136452242
"PHF7",-2.66666666666667
"SEMA3G",-0.833333333333333
"TNNC1",-2
"NISCH",-1.51790935672515
"STAB1",-0.825146198830409
"NT5DC2",-1.18220029239766
"SMIM4",-0.795321637426901
"PBRM1",-0.97719298245614
"GNL3",0.323911630929175
"GLT8D1",-1.41910331384016
"SPCS1",0.358604845446951
"NEK4",-1.46673976608187
"ITIH3",-37.6081191350469
"ITIH4",-25.15744978388
"MUSTN1",-0.708333333333333
"STIMATE",-1.43810916179337
"SFMBT1",-2.64766081871345
"RFT1",-2.72149122807018
"PRKCD",-1.61598440545809
"TKT",-17.2953216374269
"DCP1A",1.24780701754386
"CACNA1D",-1.16191520467836
"CHDH",-2.14290935672515
"IL17RB",-2
"AC012467.2",-4.33333333333333
"ACTR8",-2.4952485380117
"SELENOK",-0.677932576539388
"CACNA2D3",-2.5
"WNT5A",-0.76578947368421
"CCDC66",-1.63815789473684
"TASOR",-1.35124269005848
"ARHGEF3",-2.72149122807018
"IL17RD",-1.66666666666667
"HESX1",-1.5
"APPL1",-2.26827485380117
"PDE12",-2.95248538011696
"ARF4",-0.728654970760234
"ARF4-AS1",-3.33333333333333
"DENND6A",-0.596978557504873
"SLMAP",-0.91812865497076
"FLNB",-0.880376344086022
"DNASE1L3",-0.440058479532164
"ABHD6",-0.827276524644946
"RPP14",-1.44444444444444
"PXK",-0.980994152046784
"PDHB",-1.61074561403509
"AC135507.1",-0.666666666666667
"KCTD6",-1.32699805068226
"ACOX2",-1
"FAM107A",-0.912426900584795
"C3orf67",-1.49049707602339
"AC126121.3",-0.833333333333333
"FHIT",-1.65716374269006
"AC093418.1",-1.66666666666667
"PTPRG",0.33187134502924
"C3orf14",-0.823830409356725
"THOC7",-11.6259398496241
"AC104162.2",-1
"ATXN7",-0.961988304093567
"PSMD6-AS2",1.57163742690058
"PSMD6",-1.76198830409357
"AC012557.2",-0.64766081871345
"PRICKLE2",-1.38815789473684
"ADAMTS9",-0.740183792815372
"ADAMTS9-AS1",-0.980994152046784
"ADAMTS9-AS2",-69.7909356725146
"MAGI1",-0.702485380116959
"AC121493.1",-0.666666666666667
"SLC25A26",-2.07858187134503
"LRIG1",-0.91812865497076
"KBTBD8",-1.16666666666667
"SUCLG2",-0.68984962406015
"SUCLG2-AS1",-1
"EOGT",-1.13815789473684
"TMF1",-2.38099415204678
"UBA3",-0.765533625730994
"ARL6IP5",-1.14586144849303
"FRMD4B",-0.910526315789474
"MITF",-2.38340643274854
"FOXP1",-1.39290935672515
"AC097634.1",-0.333333333333333
"EIF4E3",-2.30482456140351
"GPR27",-1
"RYBP",-0.640058479532164
"SHQ1",1.55263157894737
"GXYLT2",-1.32383040935673
"PPP4R2",-0.961988304093567
"PDZRN3",-0.490497076023392
"CNTN3",-1.11111111111111
"LINC02018",0
"ZNF717",-3.31432748538012
"ROBO2",0.628654970760234
"ROBO1",30.3114035087719
"LINC02027",-3.33333333333333
"GBE1",-0.782894736842105
"VGLL3",-1.17787524366472
"CHMP2B",-30.6359649122807
"HTR1F",-2
"CGGBP1",-1.30075187969925
"ZNF654",-2.52387914230019
"C3orf38",-1.73976608187134
"EPHA3",-0.702923976608187
"PROS1",-0.765969410706253
"ARL13B",-1.66033138401559
"DHFR2",-0.980994152046784
"NSUN3",-2.49853801169591
"MTRNR2L12",-0.763157894736842
"EPHA6",-2.66666666666667
"AC110491.1",-1
"ARL6",-1.2953216374269
"CRYBG3",-1.63499025341131
"RIOX2",-1.85721247563353
"CLDND1",-1.40606725146199
"CPOX",-3.02865497076023
"ST3GAL6-AS1",0.923976608187135
"ST3GAL6",-1.34886695906433
"DCBLD2",-2.13815789473684
"COL8A1",-0.896996278575226
"CMSS1",-0.711988304093567
"FILIP1L",-0.980994152046784
"TBC1D23",-2.05957602339181
"NIT2",-1.21823498139288
"TOMM70",-0.752436647173489
"LNP1",-1.82383040935673
"TMEM45A",-13.9167170800565
"TFG",-1.22624269005848
"ABI3BP",-0.904808317089019
"IMPG2",-1.33333333333333
"SENP7",-2.38815789473684
"TRMT10C",-2.48099415204678
"PCNP",-0.778442317916002
"ZBTB11",0.868713450292398
"ZBTB11-AS1",-3.63815789473684
"RPL24",-0.795077972709552
"AC084198.2",-0.990497076023392
"CEP97",-1.28581871345029
"NXPE3",-30.7573099415205
"NFKBIZ",-1.22485380116959
"ALCAM",-1.02865497076023
"CBLB",0.329861111111111
"LINC00882",-1.98099415204678
"DUBR",-1.33333333333333
"BBX",-1.31052631578947
"AC012020.1",-0.666666666666667
"CD47",0.212418300653595
"LINC01215",-0.333333333333333
"IFT57",-2.30165692007797
"HHLA2",-0.90009746588694
"CIP2A",-3.13815789473684
"DZIP3",-0.62390350877193
"TRAT1",-2.98099415204678
"NECTIN3",35.2748538011696
"CD96",-1.27631578947368
"PLCXD2",-1.81907894736842
"PHLDB2",-15.2801169590643
"ABHD10",-2.25730994152047
"C3orf52",-0.666666666666667
"GCSAM",-1.33333333333333
"TBILA",-1
"CD200",-0.840058479532164
"BTLA",-1.33333333333333
"ATG3",-1.92017543859649
"SLC35A5",-0.755604288499025
"CCDC80",0.572560787934749
"CD200R1",-0.990497076023392
"GTPBP8",3.13060428849903
"NEPRO",-0.883406432748538
"AC078785.1",-0.333333333333333
"BOC",-0.579434697855751
"CFAP44",-1.87621832358674
"SPICE1",-1.07858187134503
"SIDT1",-1.13815789473684
"USF3",-1.63499025341131
"NAA50",-2.69912280701754
"ATP6V1A",-1.20486111111111
"GRAMD1C",-2.43810916179337
"ZDHHC23",-0.990497076023392
"CCDC191",1.55263157894737
"QTRT2",-0.949317738791423
"TIGIT",1.24644945697577
"ZBTB20",0.91922514619883
"LSAMP",-0.333333333333333
"IGSF11",0
"B4GALT4",-1.30292397660819
"ARHGAP31",-1.80482456140351
"TMEM39A",-0.72624269005848
"POGLUT1",-1.46198830409357
"TIMMDC1",-2.2953216374269
"CD80",-1.64766081871345
"ADPRH",-12.4877192982456
"PLA1A",-3.29912280701754
"POPDC2",-5.11915204678363
"COX17",-0.486765158510311
"MAATS1",-0.652412280701754
"GSK3B",-14.5604288499025
"AC092910.3",-2.33333333333333
"LRRC58",-0.968323586744639
"FSTL1",-0.758705475810739
"NDUFB4",-0.780214424951267
"HGD",-0.758406432748538
"RABL3",-0.823830409356725
"GTF2E1",-1.63815789473684
"POLQ",-2.5
"HCLS1",-0.702923976608187
"GOLGB1",-0.52266081871345
"IQCB1",-2.08576998050682
"EAF2",-0.661915204678363
"SLC15A2",-3.64766081871345
"ILDR1",-1
"CD86",-1.26681286549708
"CSTA",-1.96673976608187
"CCDC58",-1.12865497076023
"FAM162A",-0.64766081871345
"WDR5B",-1.40241228070175
"AC083798.2",-4.64766081871345
"KPNA1",-0.653362573099415
"PARP9",-8.04512670565302
"DTX3L",-0.900584795321637
"PARP15",-0.727095516569201
"PARP14",-1.21727930938457
"HSPBAP1",-0.596978557504873
"SLC49A4",-3.4317738791423
"LINC02035",-0.590643274853801
"SEMA5B",-4.12426900584795
"PDIA5",0.422103435672515
"SEC22A",-0.954385964912281
"ADCY5",-0.962614870509607
"HACD2",0.542982456140351
"MYLK-AS1",-1.66666666666667
"MYLK",-0.620813397129187
"CCDC14",-0.83187134502924
"KALRN",-1.73099415204678
"UMPS",-1.63499025341131
"ITGB5",-0.715016708437761
"HEG1",-0.501705653021443
"SLC12A8",-33.2478070175439
"ZNF148",-2.2905701754386
"SNX4",-1.10672514619883
"OSBPL11",-0.869883040935672
"LINC02614",-34.219298245614
"ALG1L",-0.666666666666667
"SLC41A3",-0.97719298245614
"AC079848.1",-0.333333333333333
"ALDH1L1",-0.857212475633528
"ALDH1L1-AS2",-0.666666666666667
"AC016924.1",-1.65716374269006
"KLF15",2.02887426900585
"ZXDC",1.61135477582846
"CHST13",-1.04775828460039
"TXNRD3",-0.980994152046784
"CHCHD6",-11.7029239766082
"PLXNA1",-26.374269005848
"TPRA1",-0.554385964912281
"MCM2",-0.899122807017544
"PODXL2",-3.31432748538012
"ABTB1",-18.8134502923977
"MGLL",-1.04810637705375
"SEC61A1",-3.94896331738437
"RUVBL1",-0.83625730994152
"EEFSEC",-1.06907894736842
"GATA2",-3.16666666666667
"GATA2-AS1",-0.666666666666667
"RPN1",-0.711685823754789
"RAB7A",-0.786366959064328
"ACAD9",-1.26681286549708
"EFCC1",2.1812865497076
"RAB43",-1.55482456140351
"AC108673.2",-2
"ISY1",-44.5336257309942
"AC108673.3",-0.980994152046784
"CNBP",-0.928091834524583
"COPG1",-0.748050682261209
"HMCES",-0.978618421052632
"H1FX",-0.642356861145111
"H1FX-AS1",-2.14766081871345
"EFCAB12",1.71929824561404
"MBD4",-0.689327485380117
"IFT122",-0.953362573099415
"PLXND1",-1.02719298245614
"TMCC1",-0.853996101364522
"AC083799.1",-1.61915204678363
"TMCC1-AS1",-3.33333333333333
"LINC02021",-2.33333333333333
"PIK3R4",-1.47953216374269
"ATP2C1",-3.20822890559733
"ASTE1",-3.83333333333333
"NEK11",-3.60964912280702
"AC010210.1",0.733430799220273
"NUDT16",-1.07468323586745
"AC107027.3",-68.4576023391813
"MRPL3",0.352485380116959
"ACPP",0.314327485380117
"DNAJC13",-15.8438596491228
"ACAD11",-0.975992613111727
"ACKR4",-1.64766081871345
"UBA5",-13.9585326953748
"NPHP3",-15.2397660818713
"TMEM108",-1.15716374269006
"CDV3",-0.932626705653022
"TOPBP1",-2.0500730994152
"TF",-0.503074697051908
"SRPRB",-1.19663742690058
"RAB6B",-0.990497076023392
"SLCO2A1",-0.850194931773879
"RYK",-1.72389306599833
"AMOTL2",-0.824853801169591
"ANAPC13",-2.14703425229741
"CEP63",-2.8635477582846
"EPHB1",-0.666666666666667
"PPP2R3A",-1.42543859649123
"MSL2",-0.952485380116959
"PCCB",-36.7875243664717
"STAG1",-1.47149122807018
"SLC35G2",-1.38479532163743
"NCK1-DT",-0.961988304093567
"AC096992.2",-0.990497076023392
"NCK1",-1.23343079922027
"IL20RB",-0.904824561403509
"AC016252.1",-69.0862573099415
"DZIP1L",-1
"DBR1",-0.833333333333333
"ARMC8",-1.69912280701754
"MRAS",-0.974658869395711
"CEP70",-12.452485380117
"FAIM",-0.816703216374269
"PIK3CB",-1.06195175438596
"MRPS22",-2.59697855750487
"AC024933.1",-1
"COPB2",-0.955653021442495
"AC046134.2",-1
"RBP1",-1.2905701754386
"NMNAT3",-1.66666666666667
"SLC25A36",-1.03179824561404
"PXYLP1",-0.961988304093567
"ZBTB38",-0.722679093567251
"RASA2",-1.13340643274854
"RNF7",-0.819112174375332
"ATP1B3",-1.38512949039265
"TFDP2",-0.971491228070175
"GK5",-30.0811403508772
"XRN1",-1.01120857699805
"ATR",20.8172514619883
"PLS1",-1.39239766081871
"TRPC1",-1.44766081871345
"PCOLCE2",-0.998456790123457
"U2SURP",-1.55482456140351
"AC026304.1",-1.99366471734893
"CHST2",-1.60640025990903
"AC018450.1",-2.64766081871345
"SLC9A9",-0.827751196172249
"DIPK2A",-0.723866959064328
"AC107021.2",-0.777777777777778
"PLOD2",-5.61089950754078
"PLSCR4",-2.62231968810916
"PLSCR2",-0.777777777777778
"PLSCR1",-0.824955015744489
"AGTR1",-0.777777777777778
"CPA3",-0.938109161793372
"GYG1",-1.18104288499025
"HLTF",-1.30957602339181
"HPS3",-1.29912280701754
"CP",-2.64122377020984
"TM4SF18",-0.825657894736842
"TM4SF1",-1.44195906432749
"WWTR1",-0.769423558897243
"COMMD2",-0.714364035087719
"RNF13",-0.608512020792723
"PFN2",-0.658521303258145
"TSC22D2",-1.64385964912281
"SERP1",0.0471897335932424
"EIF2A",-1.28265107212476
"SELENOT",-1.22863247863248
"ERICH6-AS1",-0.995248538011696
"SIAH2",-23.2668128654971
"GPR171",-1.64766081871345
"P2RY14",-4.98099415204678
"P2RY13",-0.535818713450292
"SUCNR1",0.819200779727096
"MBNL1",-1.12272101823185
"MBNL1-AS1",-1
"P2RY1",-1.38815789473684
"RAP2B",-0.622319688109162
"ARHGEF26",-2
"DHX36",-1.23625730994152
"MME",-0.999202551834131
"PLCH1",-1.31432748538012
"C3orf33",-3.32383040935673
"SLC33A1",-0.90672514619883
"GMPS",-26.1087719298246
"KCNAB1",-1
"AC091607.2",-1.99366471734893
"AC084036.1",-1.30482456140351
"SSR3",-0.883040935672515
"TIPARP-AS1",-0.92953216374269
"TIPARP",-18.1214219759926
"LINC00886",-1.99366471734893
"LEKR1",-1.80482456140351
"LINC00880",-0.666666666666667
"CCNL1",-0.72279077322937
"AC092944.1",-33.719298245614
"VEPH1",-3.73976608187134
"PTX3",-1.33333333333333
"SLC66A1L",0.785818713450292
"SHOX2",-1.33333333333333
"RSRC1",-0.632456140350877
"AC106707.1",-1
"MLF1",-2.28581871345029
"GFM1",-1.03021442495127
"LXN",-1.64766081871345
"AC080013.4",-0.666666666666667
"AC080013.6",-3
"RARRES1",-1.67202729044834
"MFSD1",-0.788133528265107
"AC080013.1",-1.5
"AC080013.3",-0.333333333333333
"IQCJ-SCHIP1",-1.33333333333333
"IL12A",-0.333333333333333
"C3orf80",1.25730994152047
"IFT80",-2.2953216374269
"SMC4",-0.84770955165692
"TRIM59",-1.28581871345029
"KPNA4",-0.673558897243108
"AC069224.1",-1.08333333333333
"PPM1L",-0.769330734243015
"B3GALNT1",-1.02485380116959
"NMD3",-1.96959064327485
"LINC01322",-1.63815789473684
"BCHE",-1.43810916179337
"PDCD10",-0.952485380116959
"SERPINI1",-0.832706766917293
"GOLIM4",-0.669915529564652
